"File","Type","Size","Timestamp","Classification"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-ta.json",".json","12334","2026-08-02T13:24:53.599Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-te.json",".json","12330","2026-08-02T13:24:53.182Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-th.json",".json","12295","2026-08-02T13:24:53.546Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-tl.json",".json","10644","2026-08-02T13:24:53.609Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-tr.json",".json","12307","2026-08-02T13:24:53.633Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-uk.json",".json","12341","2026-08-02T13:24:53.736Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-ur.json",".json","12320","2026-08-02T13:24:53.518Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-uz.json",".json","10624","2026-08-02T13:24:53.631Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v16.json",".json","716","2026-08-02T13:24:53.457Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v17.json",".json","1040","2026-08-02T13:24:53.138Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v18.json",".json","674","2026-08-02T13:24:53.584Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v21.json",".json","8221","2026-08-02T13:24:53.167Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v22.json",".json","768","2026-08-02T13:24:53.195Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v23.json",".json","4148","2026-08-02T13:24:53.469Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v24.json",".json","2668","2026-08-02T13:24:53.486Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v25.json",".json","767","2026-08-02T13:24:53.540Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v26.json",".json","806","2026-08-02T13:24:53.606Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v28.json",".json","2437","2026-08-02T13:24:53.669Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v31.json",".json","5720","2026-08-02T13:24:53.481Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v34.json",".json","2289","2026-08-02T13:24:53.693Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-v35.json",".json","721","2026-08-02T13:24:53.720Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-vi.json",".json","12231","2026-08-02T13:24:53.147Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-w320dp-land-v13.json",".json","738","2026-08-02T13:24:53.583Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-w360dp-port-v13.json",".json","828","2026-08-02T13:24:53.497Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-w400dp-port-v13.json",".json","828","2026-08-02T13:24:53.581Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-w600dp-land-v13.json",".json","723","2026-08-02T13:24:53.712Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-watch-v20.json",".json","775","2026-08-02T13:24:53.483Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-watch-v21.json",".json","776","2026-08-02T13:24:53.534Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-xlarge-v4.json",".json","774","2026-08-02T13:24:53.144Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-zh-rCN.json",".json","12270","2026-08-02T13:24:52.846Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-zh-rHK.json",".json","12271","2026-08-02T13:24:53.489Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-zh-rTW.json",".json","12270","2026-08-02T13:24:53.509Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values-zu.json",".json","10631","2026-08-02T13:24:53.466Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/multi-v2/values.json",".json","271880","2026-08-02T13:24:53.136Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/merged_res_blame_folder/debug/mergeDebugResources/out/single/mergeDebugResources.json",".json","6916","2026-08-02T13:24:53.746Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/navigation_json/debug/extractDeepLinksDebug/navigation.json",".json","2","2026-08-02T13:14:54.834Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/nested_resources_validation_report/debug/generateDebugResources/nestedResourcesValidationReport.txt",".txt","15","2026-08-02T13:14:52.821Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_manifests/debug/processDebugManifestForPackage/output-metadata.json",".json","397","2026-08-02T13:27:12.134Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/drawable-hdpi-v4/splashscreen_logo.png",".png","20754","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/drawable-mdpi-v4/splashscreen_logo.png",".png","12863","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/drawable-xhdpi-v4/splashscreen_logo.png",".png","29081","2026-08-02T12:59:11.025Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/drawable-xxhdpi-v4/splashscreen_logo.png",".png","47123","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/drawable-xxxhdpi-v4/splashscreen_logo.png",".png","66529","2026-08-02T12:59:11.029Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-hdpi-v4/ic_launcher.webp",".webp","3435","2026-08-02T12:59:08.272Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-hdpi-v4/ic_launcher_background.webp",".webp","5960","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-hdpi-v4/ic_launcher_foreground.webp",".webp","11190","2026-08-02T12:59:08.801Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-hdpi-v4/ic_launcher_monochrome.webp",".webp","2139","2026-08-02T12:59:08.774Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-hdpi-v4/ic_launcher_round.webp",".webp","5207","2026-08-02T12:59:08.756Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-mdpi-v4/ic_launcher.webp",".webp","1844","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-mdpi-v4/ic_launcher_background.webp",".webp","3411","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-mdpi-v4/ic_launcher_foreground.webp",".webp","5598","2026-08-02T12:59:08.796Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-mdpi-v4/ic_launcher_monochrome.webp",".webp","1317","2026-08-02T12:59:08.774Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-mdpi-v4/ic_launcher_round.webp",".webp","3042","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xhdpi-v4/ic_launcher.webp",".webp","5328","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xhdpi-v4/ic_launcher_background.webp",".webp","8772","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xhdpi-v4/ic_launcher_foreground.webp",".webp","18945","2026-08-02T12:59:08.797Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xhdpi-v4/ic_launcher_monochrome.webp",".webp","2629","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xhdpi-v4/ic_launcher_round.webp",".webp","7791","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxhdpi-v4/ic_launcher.webp",".webp","9969","2026-08-02T12:59:08.272Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxhdpi-v4/ic_launcher_background.webp",".webp","15702","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxhdpi-v4/ic_launcher_foreground.webp",".webp","39763","2026-08-02T12:59:08.797Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxhdpi-v4/ic_launcher_monochrome.webp",".webp","5065","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxhdpi-v4/ic_launcher_round.webp",".webp","13631","2026-08-02T12:59:08.756Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxxhdpi-v4/ic_launcher.webp",".webp","15557","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxxhdpi-v4/ic_launcher_background.webp",".webp","23353","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxxhdpi-v4/ic_launcher_foreground.webp",".webp","67631","2026-08-02T12:59:08.803Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxxhdpi-v4/ic_launcher_monochrome.webp",".webp","5325","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/packaged_res/debug/packageDebugResources/mipmap-xxxhdpi-v4/ic_launcher_round.webp",".webp","20594","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/intermediates/source_set_path_map/debug/mapDebugSourceSetPaths/file-map.txt",".txt","13015","2026-08-02T13:24:25.998Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/build/outputs/logs/manifest-merger-debug-report.txt",".txt","149574","2026-08-02T13:25:04.730Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/drawable-hdpi/splashscreen_logo.png",".png","20754","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/drawable-mdpi/splashscreen_logo.png",".png","12863","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/drawable-xhdpi/splashscreen_logo.png",".png","29081","2026-08-02T12:59:11.025Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/drawable-xxhdpi/splashscreen_logo.png",".png","47123","2026-08-02T12:59:11.028Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/drawable-xxxhdpi/splashscreen_logo.png",".png","66529","2026-08-02T12:59:11.029Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-hdpi/ic_launcher.webp",".webp","3435","2026-08-02T12:59:08.272Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-hdpi/ic_launcher_background.webp",".webp","5960","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-hdpi/ic_launcher_foreground.webp",".webp","11190","2026-08-02T12:59:08.801Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-hdpi/ic_launcher_monochrome.webp",".webp","2139","2026-08-02T12:59:08.774Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-hdpi/ic_launcher_round.webp",".webp","5207","2026-08-02T12:59:08.756Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-mdpi/ic_launcher.webp",".webp","1844","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-mdpi/ic_launcher_background.webp",".webp","3411","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-mdpi/ic_launcher_foreground.webp",".webp","5598","2026-08-02T12:59:08.796Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-mdpi/ic_launcher_monochrome.webp",".webp","1317","2026-08-02T12:59:08.774Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-mdpi/ic_launcher_round.webp",".webp","3042","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xhdpi/ic_launcher.webp",".webp","5328","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xhdpi/ic_launcher_background.webp",".webp","8772","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.webp",".webp","18945","2026-08-02T12:59:08.797Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xhdpi/ic_launcher_monochrome.webp",".webp","2629","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xhdpi/ic_launcher_round.webp",".webp","7791","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxhdpi/ic_launcher.webp",".webp","9969","2026-08-02T12:59:08.272Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_background.webp",".webp","15702","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.webp",".webp","39763","2026-08-02T12:59:08.797Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_monochrome.webp",".webp","5065","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxhdpi/ic_launcher_round.webp",".webp","13631","2026-08-02T12:59:08.756Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher.webp",".webp","15557","2026-08-02T12:59:08.273Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_background.webp",".webp","23353","2026-08-02T12:59:08.792Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.webp",".webp","67631","2026-08-02T12:59:08.803Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_monochrome.webp",".webp","5325","2026-08-02T12:59:08.775Z","HISTORICAL EVIDENCE"
"plumber-app/android/app/src/main/res/mipmap-xxxhdpi/ic_launcher_round.webp",".webp","20594","2026-08-02T12:59:08.752Z","HISTORICAL EVIDENCE"
"plumber-app/android/build/generated/autolinking/autolinking.json",".json","7922","2026-08-02T13:14:06.168Z","HISTORICAL EVIDENCE"
"plumber-app/android/build/reports/problems/problems-report.html",".html","146967","2026-08-16T07:12:30.862Z","HISTORICAL EVIDENCE"
"plumber-app/app.json",".json","871","2026-07-26T13:47:09.677Z","HISTORICAL EVIDENCE"
"plumber-app/assets/android-icon-background.png",".png","17549","2026-07-25T07:10:23.813Z","HISTORICAL EVIDENCE"
"plumber-app/assets/android-icon-foreground.png",".png","78796","2026-07-25T07:10:23.816Z","HISTORICAL EVIDENCE"
"plumber-app/assets/android-icon-monochrome.png",".png","4140","2026-07-25T07:10:23.818Z","HISTORICAL EVIDENCE"
"plumber-app/assets/favicon.png",".png","1129","2026-07-25T07:10:23.819Z","HISTORICAL EVIDENCE"
"plumber-app/assets/icon.png",".png","393493","2026-07-25T07:10:23.824Z","HISTORICAL EVIDENCE"
"plumber-app/assets/splash-icon.png",".png","17547","2026-07-25T07:10:23.826Z","HISTORICAL EVIDENCE"
"plumber-app/package-lock.json",".json","388367","2026-08-14T05:30:08.357Z","HISTORICAL EVIDENCE"
"plumber-app/package.json",".json","1622","2026-07-26T14:55:15.899Z","HISTORICAL EVIDENCE"
"plumber-app/tsconfig.json",".json","91","2026-07-25T07:10:24.056Z","HISTORICAL EVIDENCE"
"ppt-generation-report.md",".md","5708","2026-08-08T05:52:00.634Z","HISTORICAL EVIDENCE"
"qa-evidence/backend/render/reports/backend-defect-report.csv",".csv","440","2026-08-06T17:56:51.836Z","HISTORICAL EVIDENCE"
"qa-evidence/backend/render/reports/backend-live-rerun-report.md",".md","3802","2026-08-06T18:05:25.699Z","HISTORICAL EVIDENCE"
"qa-evidence/backend/render/reports/backend-live-rerun-results.csv",".csv","1473","2026-08-06T18:04:43.198Z","HISTORICAL EVIDENCE"
"qa-evidence/backend/render/reports/backend-master-test-report.md",".md","3544","2026-08-06T17:56:51.836Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-001-login.png",".png","25735","2026-08-09T17:40:11.575Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-002-home.png",".png","25494","2026-08-09T17:40:17.108Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-003-services.png",".png","25494","2026-08-09T17:40:21.241Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-004-store-catalog.png",".png","25494","2026-08-09T17:40:25.348Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-005-cart.png",".png","25494","2026-08-09T17:40:29.548Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-006-orders-history.png",".png","25494","2026-08-09T17:40:33.707Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/passed/CUSTOMER-007-profile.png",".png","25494","2026-08-09T17:40:37.814Z","HISTORICAL EVIDENCE"
"qa-evidence/customer-app/traces/customer-trace.zip",".zip","1716689","2026-08-09T17:40:38.085Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077572377/01-loaded.png",".png","14742","2026-08-07T04:39:35.020Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077572377/console-errors.json",".json","2","2026-08-07T04:40:45.107Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077572377/network.json",".json","2","2026-08-07T04:40:45.102Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077572377/result.json",".json","1656","2026-08-07T04:40:45.126Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077699045/01-loaded.png",".png","12738","2026-08-07T04:41:41.080Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077699045/console-errors.json",".json","2","2026-08-07T04:42:51.176Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077699045/network.json",".json","2","2026-08-07T04:42:51.174Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077699045/result.json",".json","1656","2026-08-07T04:42:51.193Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077927385/01-loaded.png",".png","10655","2026-08-07T04:45:30.014Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077927385/console-errors.json",".json","2","2026-08-07T04:46:40.085Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077927385/network.json",".json","2","2026-08-07T04:46:40.085Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786077927385/result.json",".json","1684","2026-08-07T04:46:40.095Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078033034/01-loaded.png",".png","14624","2026-08-07T04:47:15.194Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078033034/console-errors.json",".json","2","2026-08-07T04:48:25.302Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078033034/network.json",".json","2","2026-08-07T04:48:25.301Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078033034/result.json",".json","1684","2026-08-07T04:48:25.321Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078127234/01-loaded.png",".png","13114","2026-08-07T04:48:49.567Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078127234/console-errors.json",".json","2","2026-08-07T04:49:59.652Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078127234/network.json",".json","2","2026-08-07T04:49:59.649Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078127234/result.json",".json","1685","2026-08-07T04:49:59.660Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078223679/01-loaded.png",".png","15023","2026-08-07T04:50:25.845Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078223679/console-errors.json",".json","2","2026-08-07T04:51:35.900Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078223679/network.json",".json","2","2026-08-07T04:51:35.897Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078223679/result.json",".json","1684","2026-08-07T04:51:35.914Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078335303/01-loaded.png",".png","14878","2026-08-07T04:52:16.915Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078335303/console-errors.json",".json","2","2026-08-07T04:53:26.985Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078335303/network.json",".json","2","2026-08-07T04:53:26.983Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078335303/result.json",".json","1683","2026-08-07T04:53:26.993Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078429208/01-loaded.png",".png","13048","2026-08-07T04:53:51.029Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078429208/console-errors.json",".json","2","2026-08-07T04:55:01.088Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078429208/network.json",".json","2","2026-08-07T04:55:01.086Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078429208/result.json",".json","1710","2026-08-07T04:55:01.096Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078521828/01-loaded.png",".png","12523","2026-08-07T04:55:23.867Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078521828/02-login.png",".png","30831","2026-08-07T04:55:26.399Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078521828/console-errors.json",".json","2","2026-08-07T04:56:56.620Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078521828/network.json",".json","2","2026-08-07T04:56:56.617Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078521828/result.json",".json","1448","2026-08-07T04:56:56.627Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078675356/01-loaded.png",".png","14692","2026-08-07T04:57:57.023Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078675356/02-login.png",".png","30831","2026-08-07T04:57:59.510Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078675356/console-errors.json",".json","2","2026-08-07T04:59:29.680Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078675356/network.json",".json","2","2026-08-07T04:59:29.678Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078675356/result.json",".json","1433","2026-08-07T04:59:29.694Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/01-loaded.png",".png","14200","2026-08-07T05:03:06.842Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/02-login.png",".png","30831","2026-08-07T05:03:09.401Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/03-after-register.png",".png","65682","2026-08-07T05:03:18.767Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/04-navigation.png",".png","51667","2026-08-07T05:03:21.162Z","HISTORICAL EVIDENCE"
"qa-evidence/e2e/results/customer-1786078984833/console-errors.json",".json","2","2026-08-07T05:03:21.163Z","HISTORICAL EVIDENCE"
