file,bytes,sha256
"screenshots/customer/2026-09-13T16-00-43-794Z/05-refreshed.png","28137","282ed01a56e07844dc2dbd4853ec540b0110f900432706c16420eb10236c115f"
"screenshots/customer/2026-09-13T16-00-43-794Z/06-deep-link.png","14211","233890f94d34a601ea5faefcb5f09c78a253aaaab1fd4cef8d3d014f5caec7d2"
"screenshots/customer/2026-09-13T16-00-43-794Z/07-forward.png","14211","233890f94d34a601ea5faefcb5f09c78a253aaaab1fd4cef8d3d014f5caec7d2"
"screenshots/customer/2026-09-13T16-05-36-434Z/login-back.png","28137","282ed01a56e07844dc2dbd4853ec540b0110f900432706c16420eb10236c115f"
"screenshots/customer/2026-09-13T16-05-36-434Z/registration-validation.png","29152","72106f2e1dbc76c88203a6bd0e75b74ed593c88a025518dcc9e479ebd0b22096"
"screenshots/customer/2026-09-13T16-05-36-434Z/returned-login.png","28137","282ed01a56e07844dc2dbd4853ec540b0110f900432706c16420eb10236c115f"
"screenshots/customer/2026-09-13T16-08-20-388Z/onboarding-second.png","17529","68be7816015012fee594b38b7033511bb6e2d41568cdc1bd89bbc1d35cd9cb82"
"screenshots/customer/2026-09-13T16-09-59-533Z/empty-enter.png","23186","b7f97aa388cf534d883ebd8770f4cd48539f060c2fc000b96e206d41b844b2d2"
"screenshots/customer/2026-09-13T16-09-59-533Z/empty-space.png","23314","f9e89d43396e955bc42bea74611b2de251f334ecb05281bc9bc7dafbe0544dfe"
"screenshots/customer/2026-09-13T16-09-59-533Z/invalid-phone.png","24054","4253774c48a0a215738d994d36bd3c282799277d8b8f373790be02f92718e510"
"screenshots/customer/2026-09-13T16-09-59-533Z/offline-double-submit.png","24079","407b52c9f508742f9b6e328664434787fa30ef5aa8404a9979312a82aecc7a53"
"screenshots/customer/2026-09-13T16-09-59-533Z/onboarding-complete.png","23186","b7f97aa388cf534d883ebd8770f4cd48539f060c2fc000b96e206d41b844b2d2"
"screenshots/customer/2026-09-13T16-09-59-533Z/onboarding-second.png","17869","c6e10152204b794b25430a2be34ca464ce41b654798f2f47d30f7a579dee6da1"
"screenshots/customer/2026-09-13T16-09-59-533Z/registration-back.png","23186","b7f97aa388cf534d883ebd8770f4cd48539f060c2fc000b96e206d41b844b2d2"
"screenshots/customer/2026-09-13T16-09-59-533Z/short-mismatched-password.png","24281","a7e3f61a19a838b67dcfa6e5127e24d81b6137c3b6a4229e6002ece5e70b4cf5"
"screenshots/plumber/2026-09-13T15-48-39-193Z/landing.png","24604","543e09deb8d245c3ba44f4ac91a7e36b7da11ef234d196a610863f12549d008c"
"screenshots/plumber/2026-09-13T15-49-28-895Z/landing.png","24604","543e09deb8d245c3ba44f4ac91a7e36b7da11ef234d196a610863f12549d008c"
"screenshots/plumber/2026-09-13T15-52-45-611Z/01-landing.png","24604","543e09deb8d245c3ba44f4ac91a7e36b7da11ef234d196a610863f12549d008c"
"screenshots/plumber/2026-09-13T15-52-45-611Z/02-email-login.png","26055","ae6af5e9f9fe376f3406e7cb1b6dc6dcf1c990958c044498da3fc8693921968d"
"screenshots/plumber/2026-09-13T15-55-49-652Z/empty-submit.png","27084","e317ecaee843863d9ff1a30ebdcd3fb2860b3d2a6df735b8206d37eb2ac3109f"
"screenshots/plumber/2026-09-13T15-55-49-652Z/login-result.png","26209","d9e417c0be039ec349036bbea2d2c0dd6816cea523002293842dc5500dcd4f73"
"screenshots/plumber/2026-09-13T16-00-43-794Z/01-mobile-letters.png","21727","f87f291853d0777e0cc10f540bc48e5934c6d82d6ddff5df533c488d4964e0ca"
"screenshots/plumber/2026-09-13T16-00-43-794Z/02-remember-on.png","21642","e5cf9d490b3f333b641dcc7bf021f06686f78d2d5ed147512bff46f1f9f44221"
"screenshots/plumber/2026-09-13T16-00-43-794Z/03-login.png","21132","78429281f04159bb762dc0067ef9fc50940f2ade85b0c8029975f103d5c6b730"
"screenshots/plumber/2026-09-13T16-00-43-794Z/04-invalid-email.png","22352","91f0ef8747ee4854e37ee963c035c01a2025e95be1fe4bc7043a0692f389f49a"
"screenshots/plumber/2026-09-13T16-02-47-798Z/01-mobile-empty.png","24463","062de3a9fa400f1c7ecaf7be9fdbf6e2ec2ee11a95d69b7069fdc01d680c9435"
"screenshots/plumber/2026-09-13T16-02-47-798Z/02-mobile-letters.png","24903","8caa0e845c3996fa8e81947d6716ff44b1613e1b903a6ed3a842d8a91951b9e0"
"screenshots/plumber/2026-09-13T16-02-47-798Z/03-mobile-short.png","23078","bfa3f5f2c43b4bf4412eb2104f148917dcd7fdd3c0e226bdb3fbef442fb585f3"
"screenshots/plumber/2026-09-13T16-02-47-798Z/04-remember-on.png","23260","f255d54bd5cc84e61a0e4e42a329eefa317d801a06c3f9783127a3ece8421f18"
"screenshots/plumber/2026-09-13T16-02-47-798Z/05-login.png","26055","ae6af5e9f9fe376f3406e7cb1b6dc6dcf1c990958c044498da3fc8693921968d"
"screenshots/plumber/2026-09-13T16-02-47-798Z/06-invalid-email.png","24796","03b8795babe5d12c037399f5a0ff79c842917fd0101f082128bbe04065050ced"
"screenshots/plumber/2026-09-13T16-02-47-798Z/07-signup-result.png","23421","1695b27693f18821683bf89154c071a6a5be46e7f689a0f9329e69e59fd997e8"
"screenshots/plumber/2026-09-13T16-02-47-798Z/08-refreshed.png","24604","543e09deb8d245c3ba44f4ac91a7e36b7da11ef234d196a610863f12549d008c"
"screenshots/plumber/2026-09-13T16-02-47-798Z/09-deep-link.png","14051","534bdc939b6eeaccd83c8b171d596551613ce250f4785a0e67578e781656d186"
"screenshots/plumber/2026-09-13T16-02-47-798Z/10-forward.png","14051","534bdc939b6eeaccd83c8b171d596551613ce250f4785a0e67578e781656d186"
"screenshots/plumber/2026-09-13T16-05-36-434Z/empty-registration.png","26104","b17f76ca5f99d74a444e1a2e42b8f8b6df7563af77ce4883b41715fa02c2c19a"
"screenshots/plumber/2026-09-13T16-05-36-434Z/otp-invalid.png","20949","390c9bef8188969b7c273b905f3010ef1ae506a7953a884492d5c1849b7d7f8f"
"screenshots/plumber/2026-09-13T16-05-36-434Z/otp-resend.png","21113","b17cdf82d6b02300eae594546af4d007ec688095eecd5b23a8e0116b9cea5ea3"
"screenshots/plumber/2026-09-13T16-05-36-434Z/otp.png","21227","bf576128c9d45374b7b73f36a05a7ed8afafafd9a66a34d3ce9540a02b155016"
"screenshots/plumber/2026-09-13T16-05-36-434Z/registration.png","26104","b17f76ca5f99d74a444e1a2e42b8f8b6df7563af77ce4883b41715fa02c2c19a"
"screenshots/plumber/2026-09-13T16-08-20-388Z/empty-enter.png","21842","9c0d45968246903d89735de3f3ebdff234ffbd8643a4ed9c20c2e57a87605af9"
"screenshots/plumber/2026-09-13T16-08-20-388Z/empty-space.png","22400","58ef350e4bd65a2e98e5135b95c75d49a87c71818c63977c2b86f746834413d6"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-1024x768.png","103871","9af233cf757287574bbb5be13457eb55dceaa7e79b2bde05487d85f1a2ec65e8"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-1366x768.png","113711","f23b86b15ff4958acd5315983021174551df9e0cf58fb96f27b9512f050ecb75"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-1440x900.png","131271","6e6005f5afd5b8ea65be6fea5efe9a79c0f4dc057cb8d22324d7f4a679b96422"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-1920x1080.png","165895","69830aced0430d9cfcea0c4b021dff1568c129c17e222d233cda7e19b3d56bfb"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-360x800.png","79821","6e97224318cae2f9d72b35f4504db18b276bff7bbd47f2cd8640d8b9f0a08eeb"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-390x844.png","84763","db8c4a104992b8fec3f254f583900d611a56f92861fd5a986db4918ba878e3cf"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-412x915.png","88823","f2d406ac3dc821aec4955cca9f03f9348a2411ea607a68c3237cc1a8018538c2"
"screenshots/responsive/2026-09-13T16-00-43-794Z/admin-login-768x1024.png","119597","f80c7364d1a1fde81a8f71404a29fc3753b41af84b10d3c07dd550ad4e5ef774"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-1024x768.png","25876","abf3e183ea7f8356707dda4272d6d9733dbccf080670f85a0fdd43516bf08b5a"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-1366x768.png","27000","89bb0b9c539395f80b7df5dd31c1226c61e79cfcff40d4cb319c6ce62185a088"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-1440x900.png","28137","282ed01a56e07844dc2dbd4853ec540b0110f900432706c16420eb10236c115f"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-1920x1080.png","30894","8818aa5ab34cd19d448c792d81a62f69ddde24b399cb9627bae5551beca81751"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-360x800.png","22969","6a4a2d553d3001efc7d3ae63d17be2473818fba612cf88f6715fb5fcf022e9ac"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-390x844.png","23186","b7f97aa388cf534d883ebd8770f4cd48539f060c2fc000b96e206d41b844b2d2"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-412x915.png","23555","ac7ae6fbe3696626e62828f83b572cf61edc9b9f32286691805b018a389f6c0a"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-login-768x1024.png","26173","e5aec5c4b9ef386bca7fd97e9ce3b488713fd273063b8ed4d90b3587c122c372"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-1024x768.png","26594","0c3ae1836bd931e644560a75dd35c70c4e05085e927d08386d4ee3a1be1e347b"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-1366x768.png","27748","db9f5c03843c4cac814247377b9c56552991409e116c416099b3f9a55437b5a3"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-1440x900.png","28897","025610ac68be51da2bb6f835b8206121a05ac2ed873dfc1a4a6b9ace57c211e5"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-1920x1080.png","31785","768ffcd8c8cdcdc70a4c3acf417b2bd35925ee754619aa100947ab961b6ee121"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-360x800.png","23520","308f040195f72c560866b03907d379a2174957e90a63991f6951cf6518c6420a"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-390x844.png","23892","46bb23c69ac93703c3e610060c86874343c808b2c478789ab45fa083131ee748"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-412x915.png","24256","eb4bf3a68150c400eaf66955c3397e48935dd08250798a3bfc2ccdb0df9ec588"
"screenshots/responsive/2026-09-13T16-00-43-794Z/customer-registration-768x1024.png","26799","1529b7d502b0146f41057cc0048973777ffa689066c1622aa330b435f62276d8"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-1024x768.png","19185","524bc62e29fd3e151f36b593564a1c2468714befe9a94a7d51249a8f8561cb13"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-1366x768.png","20086","60789338646cae1764d6caf45862f0714012a0f5a5bbb1bb969de824bc2fdf3a"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-1440x900.png","21132","78429281f04159bb762dc0067ef9fc50940f2ade85b0c8029975f103d5c6b730"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-1920x1080.png","23919","264026ecf3af7861362357f5da2d82e2325d8f5d757b177e4c094ee043497dda"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-360x800.png","16757","8377c2c190f0379beeae71cf8de2762a02f93f839ce7de4874f1a0867dd51932"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-390x844.png","17120","19a68c7d2e75c361a930bb25cbbc7af483eba47d1719d8e3a623e5112c7169da"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-412x915.png","17542","f605519aa752420324c1db0e7afe7825920314e6750d7d911adb6a064da2ca0d"
"screenshots/responsive/2026-09-13T16-00-43-794Z/plumber-login-768x1024.png","19619","4e31a51c6eaac88e16a9cfdf729a64b243cfd6b2b5d060120e980128a5895327"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-1024x768.png","26000","823d77e0ae6c5752e9979624ccc362008de48868fde2725c011c26fbe46d3a74"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-1366x768.png","27115","761c3ab4ecea70f9ba23e9f1c86e40cb0926a5541e1b5d02f586b1f13286f2bb"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-1440x900.png","28244","154a85f556061c9422bfd8a8006247ac489cb534536747cb43c375c0147998e2"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-1920x1080.png","31258","0234a96590ccce39895c5a3075221ab457ddf74e002dc5a59674037f1dd0f9b2"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-360x800.png","22892","bba7c6747def7740b5d7b89078ce5ac49b38f23962709c76824c8913abd11ee7"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-390x844.png","23248","7bd0f0e33ab3fbcb7934f353683992d365149a14c46bd2f2c3e67dbd59474eba"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-412x915.png","23521","3dd847cf480646987384ba33d4375cf750a93b89803000cf98d85bb4235c3b7f"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-login-768x1024.png","26253","e8541450724bbfa34aee8c24ff6517643e66a1c58ecce36702878158edb2bf8d"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-1024x768.png","31810","3e8e2e66d031401c4d736f6a6b95ba4a6436bf1b4ba4027d5f9618a6ffe81665"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-1366x768.png","33197","89ebf067e89e7cb2c6e26e0f977e5961bbd2bac9cda0b739f08794c3af09ccf2"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-1440x900.png","33556","544bb4db9b787e1050f1f5f5adde0756ba1f3181c44126490c346b375372c312"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-1920x1080.png","36135","271549846279eee6a5e21178135e140d1f31ff1073946b8772560937e4cacb40"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-360x800.png","27896","af9a7c78915d1346f766d594b2e47d428f6fbb86f5a16c5f75d2cdbb9eb3ee4c"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-390x844.png","28049","dcf438ec301ddb82600d9570bf65972eaf579126c61311da31f3bb1bba11387b"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-412x915.png","28168","937c41447fcfdc520ababbd5e58c3bd97430c1dbf494b733339e4c025ae61c95"
"screenshots/responsive/2026-09-13T16-00-43-794Z/store-registration-768x1024.png","30882","b811f0ae6bb57e9aab187e654b4b5eb7e8033aceb7cf8cc912d1b753d100b7db"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-1024x768.png","24003","e9fcc7e45d65f0f1c9992f9e11ad1b3f2d1f087c9ed9978777961575a5306df0"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-1366x768.png","24893","ad26678eb9b708ae26168439a23bcab672e3c3892f527ad3bc6f91d9a1d71936"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-1440x900.png","26055","ae6af5e9f9fe376f3406e7cb1b6dc6dcf1c990958c044498da3fc8693921968d"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-1920x1080.png","28708","2c30700dbb89eaa1b63fcfa820bc555565b8c77a6ca141470d76dfde3cf435a1"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-360x800.png","21373","3fbca0bdd0fce6b2fa0d6bed6e48ed886a3a3600cdb879020683b6d7aa6708cd"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-390x844.png","21686","67a05da41abe1684f5cd2fcf1c8c2b439a784e2e5aeba9ab621d2962f9a4311f"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-412x915.png","22065","f42aff3af2327f7c2dea2d5bc783cc8968d2278bb9218cd3883ce11348203a5a"
"screenshots/responsive/2026-09-13T16-02-47-798Z/plumber-login-768x1024.png","24434","98d7a42ab077d5f175902fdf1a20419d82637c76fd7d8ab1f2ee50ad4df0e0f7"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-1024x768.png","19234","e1012c4cd426839718616439f3980ad29980885bcf77574ebe28295b6a279b34"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-1366x768.png","20140","f65d556942b4c8571a5fe4df7b82a70920c2ca659b22d7d904cdf56241ef434a"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-1440x900.png","21182","ddab2c515b523b2f3131142c3996c3a09a888665489f9861e3e36dbd8f310d0b"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-1920x1080.png","23964","4e6aa0bd69450b9686073be939c151314656617c979f572cd469d4a7f296f5a5"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-360x800.png","16847","78c34603185853548f83753f0194e70c8c2f78251228953d93ded7c247a29de3"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-390x844.png","17205","d3a17daba37ee071aa63fc7bfbea57fb3b36f4081a63fd42c757933c7cd62029"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-412x915.png","17590","e2d54c06e6a6105c4de6dcf592c4335d6e16ba1cc6504186609efd1286658155"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-otp-768x1024.png","19680","5520a3609ad955ef7b2986b5342f3aeed58241e83b527ef44a42bda2ddaf3d39"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-1024x768.png","23971","647fbfc73b8fc3697b662a1adb938b06a1ff1b16fa3bcccd412e82d273155422"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-1366x768.png","24935","e5e60f34b821b5648053b2972b411eb267c450861b12b1658d86ee0374e79728"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-1440x900.png","26104","b17f76ca5f99d74a444e1a2e42b8f8b6df7563af77ce4883b41715fa02c2c19a"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-1920x1080.png","28899","594aba438d80edeb43d61dbdfb25e2b400116960a6198daab4321ec0a28bc9ed"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-360x800.png","21776","def0626f85b5fa7a9c732189c779082a7cd86980744b4abf5d955395a1900c92"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-390x844.png","22218","87abafdf6ea613c664fae8b4eabf214585992426b8ea79f95e64aa900980b81b"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-412x915.png","21942","e3363b0f943e6edff704661fda42ee62f6d535f5616a698bc1345968e73fd414"
"screenshots/responsive/2026-09-13T16-05-36-434Z/plumber-registration-768x1024.png","24408","3df7909a0bc927e9725d6cd78d03aa9a8269e1ef1a747b5785a0efc648119200"
"screenshots/store/2026-09-13T15-48-39-193Z/landing.png","28931","4b7665de020e33a54e5286faaa03a01f8e5600b749254024e397339fa4b02558"
"screenshots/store/2026-09-13T15-49-28-895Z/landing.png","28931","4b7665de020e33a54e5286faaa03a01f8e5600b749254024e397339fa4b02558"
"screenshots/store/2026-09-13T15-52-45-611Z/01-landing.png","28244","154a85f556061c9422bfd8a8006247ac489cb534536747cb43c375c0147998e2"
"screenshots/store/2026-09-13T15-52-45-611Z/02-registration.png","33556","544bb4db9b787e1050f1f5f5adde0756ba1f3181c44126490c346b375372c312"
"screenshots/store/2026-09-13T15-55-49-652Z/empty-submit.png","28931","4b7665de020e33a54e5286faaa03a01f8e5600b749254024e397339fa4b02558"
"screenshots/store/2026-09-13T15-55-49-652Z/login-result.png","28190","9e765b56724b170c4f45e016e550d03d099c201a321d8b7e67f8717dd02657ea"
"screenshots/store/2026-09-13T16-00-43-794Z/01-login.png","28244","154a85f556061c9422bfd8a8006247ac489cb534536747cb43c375c0147998e2"
"screenshots/store/2026-09-13T16-00-43-794Z/02-invalid-email.png","27575","d88e2f98c0869764201e97fc88dfee103185835aacfc4f1a5198e0237021ced7"
"screenshots/store/2026-09-13T16-00-43-794Z/03-remember-on.png","28619","f3a27d47381f05be6679d2b47ca6587af4c16ca031c137cb9cc29c226a2379a9"
"screenshots/store/2026-09-13T16-00-43-794Z/04-registration.png","33556","544bb4db9b787e1050f1f5f5adde0756ba1f3181c44126490c346b375372c312"
"screenshots/store/2026-09-13T16-00-43-794Z/05-registration-empty.png","33556","544bb4db9b787e1050f1f5f5adde0756ba1f3181c44126490c346b375372c312"
"screenshots/store/2026-09-13T16-00-43-794Z/06-refreshed.png","28244","154a85f556061c9422bfd8a8006247ac489cb534536747cb43c375c0147998e2"
"screenshots/store/2026-09-13T16-00-43-794Z/07-deep-link.png","14177","5104b090608acb38dbd0dfd9b02c8666cb030198c4f53b05a2a1b65403497819"
"screenshots/store/2026-09-13T16-00-43-794Z/08-forward.png","14177","5104b090608acb38dbd0dfd9b02c8666cb030198c4f53b05a2a1b65403497819"
"screenshots/store/2026-09-13T16-05-36-434Z/empty-login.png","28599","adc621edb97ebbc444023abd5d9816fac9c5354792c75f8dd88caadb9f45842e"
"screenshots/store/2026-09-13T16-05-36-434Z/invalid-registration.png","36195","7fabe105eb949170e2f2f2899f3c466215402c5ff5b6d68816da5a4e153b6b0d"
"screenshots/store/2026-09-13T16-08-20-388Z/empty-enter.png","23248","7bd0f0e33ab3fbcb7934f353683992d365149a14c46bd2f2c3e67dbd59474eba"
"screenshots/store/2026-09-13T16-08-20-388Z/empty-space.png","23565","6eb1fb4d650c6aad9618b707472f07591bbb270b0071caf2a71cee1cd33ff1cf"
"source-screen-inventory.csv","26136","a2c381139fcd7078c4a9db8d77f4565bd221e0d7e0e2e487e94117dd8e6fe799"
